(1437582078, 503)
(1437582079, 410)
(1437582080, 518)
(1437582081, 474)
(1437582082, 518)
(1437582083, 431)
(1437582084, 483)
(1437582085, 571)
(1437582086, 320)
(1437582087, 263)
(1437582088, 423)
(1437582089, 460)
(1437582090, 446)
(1437582091, 373)
(1437582092, 342)
(1437582093, 329)
(1437582094, 323)
(1437582095, 316)
(1437582096, 318)
(1437582097, 308)
(1437582098, 314)
(1437582099, 323)
(1437582100, 254)
(1437582101, 342)
(1437582102, 366)
(1437582103, 322)
(1437582104, 391)
(1437582105, 352)
(1437582106, 329)
(1437582107, 314)
(1437582108, 300)
(1437582109, 406)
(1437582110, 417)
(1437582111, 289)
(1437582112, 315)
(1437582113, 339)
(1437582114, 325)
(1437582115, 387)
(1437582116, 464)
(1437582117, 385)
(1437582118, 344)
(1437582119, 343)
(1437582120, 333)
(1437582121, 356)
(1437582122, 314)
(1437582123, 260)
(1437582124, 314)
(1437582125, 282)
(1437582126, 313)
(1437582127, 416)
(1437582128, 378)
(1437582129, 353)
(1437582130, 369)
(1437582131, 284)
(1437582132, 260)
(1437582133, 331)
(1437582134, 335)
(1437582135, 434)
(1437582136, 346)
(1437582137, 280)
(1437582138, 302)
(1437582139, 351)
(1437582140, 368)
(1437582141, 386)
(1437582142, 330)
(1437582143, 323)
(1437582144, 313)
(1437582145, 264)
(1437582146, 259)
(1437582147, 336)
(1437582148, 250)
(1437582149, 345)
(1437582150, 423)
(1437582151, 494)
(1437582152, 485)
(1437582153, 413)
(1437582154, 376)
(1437582155, 404)
(1437582156, 394)
(1437582157, 487)
(1437582158, 520)
(1437582159, 384)
(1437582160, 421)
(1437582161, 440)
(1437582162, 486)
(1437582163, 355)
(1437582164, 354)
(1437582165, 407)
(1437582166, 486)
(1437582167, 503)
(1437582168, 473)
(1437582169, 360)
(1437582170, 505)
(1437582171, 602)
(1437582172, 770)
(1437582173, 358)
(1437582174, 336)
(1437582175, 321)
(1437582176, 343)
(1437582177, 298)
(1437582178, 336)
(1437582179, 346)
(1437582180, 292)
(1437582181, 347)
(1437582182, 266)
(1437582183, 281)
(1437582184, 372)
(1437582185, 283)
(1437582186, 279)
(1437582187, 354)
(1437582188, 213)
(1437582189, 301)
(1437582190, 285)
(1437582191, 279)
(1437582192, 260)
(1437582193, 242)
(1437582194, 303)
(1437582195, 287)
(1437582196, 287)
(1437582197, 356)
(1437582198, 337)
(1437582199, 344)
(1437582200, 313)
(1437582201, 395)
(1437582202, 304)
(1437582203, 316)
(1437582204, 249)
(1437582205, 243)
(1437582206, 353)
(1437582207, 298)
(1437582208, 300)
(1437582209, 325)
(1437582210, 369)
(1437582211, 268)
(1437582212, 308)
(1437582213, 311)
(1437582214, 363)
(1437582215, 389)
(1437582216, 357)
(1437582217, 352)
(1437582218, 359)
(1437582219, 332)
(1437582220, 338)
(1437582221, 291)
(1437582222, 319)
(1437582223, 324)
(1437582224, 390)
(1437582225, 294)
(1437582226, 351)
(1437582227, 416)
(1437582228, 333)
(1437582229, 394)
(1437582230, 351)
(1437582231, 338)
(1437582232, 418)
(1437582233, 326)
(1437582234, 492)
(1437582235, 338)
(1437582236, 310)
(1437582237, 308)
(1437582238, 332)
(1437582239, 344)
(1437582240, 467)
(1437582241, 343)
(1437582242, 516)
(1437582243, 402)
(1437582244, 304)
(1437582245, 312)
(1437582246, 311)
(1437582247, 339)
(1437582248, 388)
(1437582249, 349)
(1437582250, 329)
(1437582251, 426)
(1437582252, 361)
(1437582253, 349)
(1437582254, 325)
(1437582255, 362)
(1437582256, 289)
(1437582257, 283)
(1437582258, 352)
(1437582259, 411)
(1437582260, 376)
(1437582261, 359)
(1437582262, 261)
(1437582263, 305)
(1437582264, 313)
(1437582265, 433)
(1437582266, 338)
(1437582267, 277)
(1437582268, 403)
(1437582269, 310)
(1437582270, 290)
(1437582271, 350)
(1437582272, 305)
(1437582273, 281)
(1437582274, 321)
(1437582275, 357)
(1437582276, 322)
(1437582277, 407)
(1437582278, 510)
(1437582279, 417)
(1437582280, 314)
(1437582281, 289)
(1437582282, 341)
(1437582283, 288)
(1437582284, 337)
(1437582285, 338)
(1437582286, 330)
(1437582287, 369)
(1437582288, 335)
(1437582289, 396)
(1437582290, 339)
(1437582291, 359)
(1437582292, 435)
(1437582293, 405)
(1437582294, 396)
(1437582295, 418)
(1437582296, 302)
(1437582297, 323)
(1437582298, 284)
(1437582299, 301)
(1437582300, 323)
(1437582301, 450)
(1437582302, 327)
(1437582303, 343)
(1437582304, 434)
(1437582305, 103)
(1437583177, 1)
(1437583200, 1)
(1437583205, 1)
(1437583222, 1)
(1437583225, 1)
(1437583227, 5)
(1437583228, 295)
(1437583229, 349)
(1437583230, 341)
(1437583231, 360)
(1437583232, 354)
(1437583233, 304)
(1437583234, 387)
(1437583235, 418)
(1437583236, 474)
(1437583237, 373)
(1437583238, 360)
(1437583239, 419)
(1437583240, 386)
(1437583241, 300)
(1437583242, 314)
(1437583243, 292)
(1437583244, 264)
(1437583245, 407)
(1437583246, 354)
(1437583247, 404)
(1437583248, 330)
(1437583249, 365)
(1437583250, 399)
(1437583251, 372)
(1437583252, 334)
(1437583253, 349)
(1437583254, 404)
(1437583255, 299)
(1437583256, 345)
(1437583257, 385)
(1437583258, 379)
(1437583259, 349)
(1437583260, 352)
(1437583261, 398)
(1437583262, 461)
(1437583263, 414)
(1437583264, 348)
(1437583265, 266)
(1437583266, 308)
(1437583267, 261)
(1437583268, 269)
(1437583269, 288)
(1437583270, 287)
(1437583271, 328)
(1437583272, 400)
(1437583273, 443)
(1437583274, 334)
(1437583275, 293)
(1437583276, 343)
(1437583277, 310)
(1437583278, 303)
(1437583279, 324)
(1437583280, 349)
(1437583281, 326)
(1437583282, 310)
(1437583283, 414)
(1437583284, 422)
(1437583285, 391)
(1437583286, 348)
(1437583287, 302)
(1437583288, 306)
(1437583289, 359)
(1437583290, 326)
(1437583291, 298)
(1437583292, 277)
(1437583293, 278)
(1437583294, 280)
(1437583295, 386)
(1437583296, 314)
(1437583297, 296)
(1437583298, 412)
(1437583299, 404)
(1437583300, 342)
(1437583301, 321)
(1437583302, 309)
(1437583303, 363)
(1437583304, 332)
(1437583305, 347)
(1437583306, 340)
(1437583307, 300)
(1437583308, 299)
(1437583309, 429)
(1437583310, 359)
(1437583311, 366)
(1437583312, 396)
(1437583313, 463)
(1437583314, 314)
(1437583315, 369)
(1437583316, 370)
(1437583317, 396)
(1437583318, 539)
(1437583319, 576)
(1437583320, 393)
(1437583321, 441)
(1437583322, 415)
(1437583323, 459)
(1437583324, 497)
(1437583325, 393)
(1437583326, 402)
(1437583327, 497)
(1437583328, 297)
(1437583329, 493)
(1437583330, 446)
(1437583331, 338)
(1437583332, 486)
(1437583333, 407)
(1437583334, 444)
(1437583335, 491)
(1437583336, 379)
(1437583337, 540)
(1437583338, 509)
(1437583339, 471)
(1437583340, 373)
(1437583341, 400)
(1437583342, 526)
(1437583343, 354)
(1437583344, 284)
(1437583345, 457)
(1437583346, 563)
(1437583347, 536)
(1437583348, 388)
(1437583349, 395)
(1437583350, 543)
(1437583351, 474)
(1437583352, 338)
(1437583353, 319)
(1437583354, 316)
(1437583355, 363)
(1437583356, 358)
(1437583357, 393)
(1437583358, 381)
(1437583359, 370)
(1437583360, 444)
(1437583361, 408)
(1437583362, 334)
(1437583363, 346)
(1437583364, 376)
(1437583365, 300)
(1437583366, 383)
(1437583367, 348)
(1437583368, 343)
(1437583369, 292)
(1437583370, 386)
(1437583371, 344)
(1437583372, 384)
(1437583373, 351)
(1437583374, 310)
(1437583375, 317)
(1437583376, 328)
(1437583377, 343)
(1437583378, 387)
(1437583379, 442)
(1437583380, 445)
(1437583381, 327)
(1437583382, 411)
(1437583383, 386)
(1437583384, 347)
(1437583385, 312)
(1437583386, 338)
(1437583387, 322)
(1437583388, 292)
(1437583389, 325)
(1437583390, 282)
(1437583391, 346)
(1437583392, 423)
(1437583393, 282)
(1437583394, 371)
(1437583395, 361)
(1437583396, 343)
(1437583397, 311)
(1437583398, 304)
(1437583399, 380)
(1437583400, 405)
(1437583401, 377)
(1437583402, 414)
(1437583403, 373)
(1437583404, 304)
(1437583405, 310)
(1437583406, 364)
(1437583407, 372)
(1437583408, 497)
(1437583409, 602)
(1437583410, 504)
(1437583411, 443)
(1437583412, 505)
(1437583413, 469)
(1437583414, 418)
(1437583415, 594)
(1437583416, 542)
(1437583417, 565)
(1437583418, 473)
(1437583419, 583)
(1437583420, 589)
(1437583421, 515)
(1437583422, 402)
(1437583423, 459)
(1437583424, 543)
(1437583425, 754)
(1437583426, 463)
(1437583427, 545)
(1437583428, 653)
(1437583429, 587)
(1437583430, 728)
(1437583431, 828)
(1437583432, 508)
(1437583433, 361)
(1437583434, 384)
(1437583435, 401)
(1437583436, 482)
(1437583437, 479)
(1437583438, 330)
(1437583439, 424)
(1437583440, 373)
(1437583441, 289)
(1437583442, 303)
(1437583443, 271)
(1437583444, 275)
(1437583445, 314)
(1437583446, 380)
(1437583447, 330)
(1437583448, 427)
(1437583449, 299)
(1437583450, 335)
(1437583451, 320)
(1437583452, 304)
(1437583453, 387)
(1437583454, 332)
(1437583455, 339)
(1437583456, 352)
(1437583457, 320)
(1437583458, 409)
(1437583459, 323)
(1437583460, 295)
(1437583461, 284)
(1437583462, 410)
(1437583463, 338)
(1437583464, 337)
(1437583465, 389)
(1437583466, 328)
(1437583467, 330)
(1437583468, 362)
(1437583469, 333)
(1437583470, 368)
(1437583471, 435)
(1437583472, 332)
(1437583473, 497)
(1437583474, 351)
(1437583475, 381)
(1437583476, 307)
(1437583477, 365)
(1437583478, 321)
(1437583479, 339)
(1437583480, 298)
(1437583481, 384)
(1437583482, 305)
(1437583483, 390)
(1437583484, 435)
(1437583485, 349)
(1437583486, 360)
(1437583487, 383)
(1437583488, 226)
(1437586785, 1)
(1437586795, 1)
(1437586812, 1)
(1437586821, 1)
(1437586822, 1)
(1437586825, 1)
(1437586827, 3)
(1437586828, 374)
(1437586829, 202)
(1437586830, 306)
(1437586831, 246)
(1437586832, 256)
(1437586833, 253)
(1437586834, 338)
(1437586835, 316)
(1437586836, 334)
(1437586837, 324)
(1437586838, 267)
(1437586839, 297)
(1437586840, 256)
(1437586841, 262)
(1437586842, 304)
(1437586843, 370)
(1437586844, 411)
(1437586845, 320)
(1437586846, 255)
(1437586847, 280)
(1437586848, 336)
(1437586849, 350)
(1437586850, 313)
(1437586851, 303)
(1437586852, 269)
(1437586853, 367)
(1437586854, 303)
(1437586855, 327)
(1437586856, 299)
(1437586857, 329)
(1437586858, 304)
(1437586859, 249)
(1437586860, 264)
(1437586861, 237)
(1437586862, 289)
(1437586863, 279)
(1437586864, 447)
(1437586865, 306)
(1437586866, 296)
(1437586867, 527)
(1437586868, 680)
(1437586869, 604)
(1437586870, 397)
(1437586871, 406)
(1437586872, 344)
(1437586873, 359)
(1437586874, 496)
(1437586875, 304)
(1437586876, 416)
(1437586877, 395)
(1437586878, 437)
(1437586879, 514)
(1437586880, 409)
(1437586881, 451)
(1437586882, 433)
(1437586883, 502)
(1437586884, 265)
(1437586885, 584)
(1437586886, 341)
(1437586887, 474)
(1437586888, 410)
(1437586889, 408)
(1437586890, 321)
(1437586891, 287)
(1437586892, 371)
(1437586893, 601)
(1437586894, 520)
(1437586895, 332)
(1437586896, 267)
(1437586897, 274)
(1437586898, 272)
(1437586899, 400)
(1437586900, 271)
(1437586901, 246)
(1437586902, 323)
(1437586903, 229)
(1437586904, 246)
(1437586905, 283)
(1437586906, 249)
(1437586907, 206)
(1437586908, 197)
(1437586909, 238)
(1437586910, 221)
(1437586911, 285)
(1437586912, 273)
(1437586913, 234)
(1437586914, 269)
(1437586915, 280)
(1437586916, 248)
(1437586917, 281)
(1437586918, 255)
(1437586919, 350)
(1437586920, 300)
(1437586921, 260)
(1437586922, 301)
(1437586923, 318)
(1437586924, 272)
(1437586925, 238)
(1437586926, 276)
(1437586927, 239)
(1437586928, 298)
(1437586929, 280)
(1437586930, 237)
(1437586931, 260)
(1437586932, 259)
(1437586933, 300)
(1437586934, 262)
(1437586935, 306)
(1437586936, 250)
(1437586937, 283)
(1437586938, 267)
(1437586939, 378)
(1437586940, 310)
(1437586941, 304)
(1437586942, 252)
(1437586943, 307)
(1437586944, 351)
(1437586945, 259)
(1437586946, 275)
(1437586947, 315)
(1437586948, 385)
(1437586949, 558)
(1437586950, 427)
(1437586951, 435)
(1437586952, 393)
(1437586953, 473)
(1437586954, 466)
(1437586955, 443)
(1437586956, 534)
(1437586957, 334)
(1437586958, 424)
(1437586959, 476)
(1437586960, 411)
(1437586961, 316)
(1437586962, 429)
(1437586963, 516)
(1437586964, 646)
(1437586965, 457)
(1437586966, 470)
(1437586967, 459)
(1437586968, 548)
(1437586969, 884)
(1437586970, 364)
(1437586971, 317)
(1437586972, 270)
(1437586973, 291)
(1437586974, 281)
(1437586975, 406)
(1437586976, 435)
(1437586977, 440)
(1437586978, 413)
(1437586979, 370)
(1437586980, 295)
(1437586981, 253)
(1437586982, 319)
(1437586983, 320)
(1437586984, 320)
(1437586985, 324)
(1437586986, 390)
(1437586987, 288)
(1437586988, 310)
(1437586989, 323)
(1437586990, 299)
(1437586991, 278)
(1437586992, 299)
(1437586993, 321)
(1437586994, 365)
(1437586995, 314)
(1437586996, 304)
(1437586997, 368)
(1437586998, 344)
(1437586999, 329)
(1437587000, 292)
(1437587001, 321)
(1437587002, 318)
(1437587003, 337)
(1437587004, 303)
(1437587005, 265)
(1437587006, 245)
(1437587007, 253)
(1437587008, 274)
(1437587009, 345)
(1437587010, 446)
(1437587011, 260)
(1437587012, 351)
(1437587013, 341)
(1437587014, 308)
(1437587015, 367)
(1437587016, 418)
(1437587017, 341)
(1437587018, 291)
(1437587019, 401)
(1437587020, 283)
(1437587021, 397)
(1437587022, 284)
(1437587023, 278)
(1437587024, 285)
(1437587025, 281)
(1437587026, 305)
(1437587027, 292)
(1437587028, 288)
(1437587029, 285)
(1437587030, 249)
(1437587031, 235)
(1437587032, 295)
(1437587033, 508)
(1437587034, 302)
(1437587035, 284)
(1437587036, 268)
(1437587037, 261)
(1437587038, 282)
(1437587039, 318)
(1437587040, 330)
(1437587041, 289)
(1437587042, 240)
(1437587043, 271)
(1437587044, 233)
(1437587045, 275)
(1437587046, 242)
(1437587047, 376)
(1437587048, 265)
(1437587049, 287)
(1437587050, 362)
(1437587051, 302)
(1437587052, 360)
(1437587053, 317)
(1437587054, 325)
(1437587055, 250)
(1437587056, 313)
(1437587057, 294)
(1437587058, 296)
(1437587059, 321)
(1437587060, 295)
(1437587061, 367)
(1437587062, 373)
(1437587063, 299)
(1437587064, 299)
(1437587065, 280)
(1437587066, 383)
(1437587067, 333)
(1437587068, 342)
(1437587069, 288)
(1437587070, 284)
(1437587071, 256)
(1437587072, 232)
(1437587073, 232)
(1437587074, 289)
(1437587075, 277)
(1437587076, 279)
(1437587077, 245)
(1437587078, 241)
(1437587079, 295)
(1437587080, 354)
(1437587081, 253)
(1437587082, 291)
(1437587083, 226)
(1437587084, 253)
(1437587085, 231)
(1437587086, 266)
(1437587087, 246)
(1437587088, 272)
(1437587089, 233)
(1437587090, 239)
(1437587091, 250)
(1437587092, 276)
(1437587093, 249)
(1437587094, 327)
(1437587095, 332)
(1437587096, 255)
(1437587097, 235)
(1437587098, 259)
(1437587099, 332)
(1437587100, 268)
(1437587101, 270)
(1437587102, 299)
(1437587103, 341)
(1437587104, 359)
(1437587105, 309)
(1437587106, 288)
(1437587107, 317)
(1437587108, 385)
(1437587109, 261)
(1437587110, 231)
(1437587111, 282)
(1437587112, 256)
(1437587113, 245)
(1437587114, 264)
(1437587115, 269)
(1437587116, 328)
(1437587117, 306)
(1437587118, 302)
(1437587119, 232)
(1437587120, 316)
(1437587121, 260)
(1437587122, 382)
(1437587123, 466)
(1437587124, 288)
(1437587125, 309)
(1437587126, 341)
(1437587127, 291)
(1437587128, 7)
(1437587979, 1)
(1437588021, 1)
(1437588023, 2)
(1437588027, 3)
(1437588028, 220)
(1437588029, 201)
(1437588030, 224)
(1437588031, 230)
(1437588032, 182)
(1437588033, 203)
(1437588034, 181)
(1437588035, 228)
(1437588036, 195)
(1437588037, 245)
(1437588038, 192)
(1437588039, 209)
(1437588040, 197)
(1437588041, 188)
(1437588042, 178)
(1437588043, 217)
(1437588044, 246)
(1437588045, 348)
(1437588046, 256)
(1437588047, 235)
(1437588048, 240)
(1437588049, 236)
(1437588050, 288)
(1437588051, 281)
(1437588052, 381)
(1437588053, 304)
(1437588054, 218)
(1437588055, 205)
(1437588056, 214)
(1437588057, 225)
(1437588058, 243)
(1437588059, 256)
(1437588060, 222)
(1437588061, 204)
(1437588062, 247)
(1437588063, 260)
(1437588064, 248)
(1437588065, 236)
(1437588066, 248)
(1437588067, 250)
(1437588068, 253)
(1437588069, 286)
(1437588070, 228)
(1437588071, 193)
(1437588072, 219)
(1437588073, 218)
(1437588074, 234)
(1437588075, 218)
(1437588076, 222)
(1437588077, 213)
(1437588078, 206)
(1437588079, 228)
(1437588080, 190)
(1437588081, 187)
(1437588082, 213)
(1437588083, 249)
(1437588084, 288)
(1437588085, 260)
(1437588086, 273)
(1437588087, 197)
(1437588088, 190)
(1437588089, 219)
(1437588090, 182)
(1437588091, 187)
(1437588092, 219)
(1437588093, 234)
(1437588094, 326)
(1437588095, 220)
(1437588096, 212)
(1437588097, 263)
(1437588098, 374)
(1437588099, 352)
(1437588100, 339)
(1437588101, 343)
(1437588102, 276)
(1437588103, 238)
(1437588104, 212)
(1437588105, 198)
(1437588106, 259)
(1437588107, 219)
(1437588108, 256)
(1437588109, 224)
(1437588110, 233)
(1437588111, 260)
(1437588112, 297)
(1437588113, 235)
(1437588114, 233)
(1437588115, 239)
(1437588116, 263)
(1437588117, 241)
(1437588118, 221)
(1437588119, 222)
(1437588120, 225)
(1437588121, 309)
(1437588122, 304)
(1437588123, 301)
(1437588124, 214)
(1437588125, 293)
(1437588126, 298)
(1437588127, 265)
(1437588128, 216)
(1437588129, 204)
(1437588130, 218)
(1437588131, 286)
(1437588132, 266)
(1437588133, 286)
(1437588134, 283)
(1437588135, 265)
(1437588136, 264)
(1437588137, 252)
(1437588138, 267)
(1437588139, 234)
(1437588140, 208)
(1437588141, 239)
(1437588142, 227)
(1437588143, 255)
(1437588144, 242)
(1437588145, 239)
(1437588146, 317)
(1437588147, 377)
(1437588148, 327)
(1437588149, 245)
(1437588150, 355)
(1437588151, 226)
(1437588152, 201)
(1437588153, 236)
(1437588154, 228)
(1437588155, 288)
(1437588156, 445)
(1437588157, 443)
(1437588158, 387)
(1437588159, 296)
(1437588160, 246)
(1437588161, 293)
(1437588162, 330)
(1437588163, 227)
(1437588164, 195)
(1437588165, 269)
(1437588166, 187)
(1437588167, 210)
(1437588168, 252)
(1437588169, 299)
(1437588170, 241)
(1437588171, 243)
(1437588172, 200)
(1437588173, 235)
(1437588174, 266)
(1437588175, 242)
(1437588176, 274)
(1437588177, 234)
(1437588178, 197)
(1437588179, 236)
(1437588180, 205)
(1437588181, 248)
(1437588182, 216)
(1437588183, 240)
(1437588184, 304)
(1437588185, 201)
(1437588186, 248)
(1437588187, 261)
(1437588188, 230)
(1437588189, 261)
(1437588190, 312)
(1437588191, 285)
(1437588192, 274)
(1437588193, 254)
(1437588194, 268)
(1437588195, 358)
(1437588196, 315)
(1437588197, 280)
(1437588198, 211)
(1437588199, 303)
(1437588200, 274)
(1437588201, 188)
(1437588202, 252)
(1437588203, 236)
(1437588204, 250)
(1437588205, 323)
(1437588206, 272)
(1437588207, 308)
(1437588208, 416)
(1437588209, 404)
(1437588210, 346)
(1437588211, 280)
(1437588212, 255)
(1437588213, 293)
(1437588214, 398)
(1437588215, 375)
(1437588216, 378)
(1437588217, 411)
(1437588218, 374)
(1437588219, 319)
(1437588220, 364)
(1437588221, 285)
(1437588222, 320)
(1437588223, 287)
(1437588224, 462)
(1437588225, 353)
(1437588226, 467)
(1437588227, 377)
(1437588228, 360)
(1437588229, 338)
(1437588230, 340)
(1437588231, 285)
(1437588232, 251)
(1437588233, 330)
(1437588234, 418)
(1437588235, 299)
(1437588236, 287)
(1437588237, 252)
(1437588238, 235)
(1437588239, 311)
(1437588240, 249)
(1437588241, 261)
(1437588242, 301)
(1437588243, 336)
(1437588244, 248)
(1437588245, 203)
(1437588246, 243)
(1437588247, 254)
(1437588248, 227)
(1437588249, 216)
(1437588250, 276)
(1437588251, 247)
(1437588252, 226)
(1437588253, 184)
(1437588254, 311)
(1437588255, 236)
(1437588256, 269)
(1437588257, 211)
(1437588258, 282)
(1437588259, 301)
(1437588260, 253)
(1437588261, 263)
(1437588262, 242)
(1437588263, 225)
(1437588264, 248)
(1437588265, 249)
(1437588266, 206)
(1437588267, 291)
(1437588268, 272)
(1437588269, 279)
(1437588270, 277)
(1437588271, 239)
(1437588272, 234)
(1437588273, 247)
(1437588274, 179)
(1437588275, 232)
(1437588276, 312)
(1437588277, 244)
(1437588278, 261)
(1437588279, 235)
(1437588280, 269)
(1437588281, 263)
(1437588282, 271)
(1437588283, 318)
(1437588284, 263)
(1437588285, 284)
(1437588286, 244)
(1437588287, 258)
(1437588288, 303)
(1437588289, 391)
(1437588290, 383)
(1437588291, 320)
(1437588292, 272)
(1437588293, 324)
(1437588294, 323)
(1437588295, 400)
(1437588296, 392)
(1437588297, 344)
(1437588298, 331)
(1437588299, 318)
(1437588300, 367)
(1437588301, 338)
(1437588302, 237)
(1437588303, 245)
(1437588304, 217)
(1437588305, 227)
(1437588306, 237)
(1437588307, 274)
(1437588308, 198)
(1437588309, 237)
(1437588310, 272)
(1437588311, 331)
(1437588312, 270)
(1437588313, 222)
(1437588314, 249)
(1437588315, 294)
(1437588316, 398)
(1437588317, 394)
(1437588318, 372)
(1437588319, 360)
(1437588320, 323)
(1437588321, 539)
(1437588322, 392)
(1437588323, 257)
(1437588324, 269)
(1437588325, 308)
(1437588326, 274)
(1437588327, 235)
(1437588328, 11)
(1437593123, 1)
(1437593125, 1)
(1437593139, 1)
(1437593140, 2)
(1437593154, 4)
(1437593162, 1)
(1437593165, 1)
(1437593170, 1)
(1437593178, 1)
(1437593184, 2)
(1437593192, 1)
(1437593197, 3)
(1437593205, 1)
(1437593208, 1)
(1437593219, 1)
(1437593227, 2)
(1437593235, 2)
(1437593243, 3)
(1437593251, 2)
(1437593253, 1)
(1437593262, 1)
(1437593264, 1)
(1437593266, 3)
(1437593270, 3)
(1437593272, 1)
(1437593274, 1)
(1437593278, 3)
(1437593280, 1)
(1437593282, 2)
(1437593285, 5)
(1437593289, 1)
(1437593291, 3)
(1437593293, 1)
(1437593295, 1)
(1437593297, 1)
(1437593299, 1)
(1437593300, 4)
(1437593304, 2)
(1437593307, 1)
(1437593308, 3)
(1437593312, 1)
(1437593320, 1)
(1437593326, 3)
(1437593331, 1)
(1437593339, 1)
(1437593342, 1)
(1437593347, 2)
(1437593355, 1)
(1437593363, 2)
(1437593371, 1)
(1437593377, 1)
(1437593379, 1)
(1437593382, 1)
(1437593385, 1)
(1437593390, 2)
(1437593398, 2)
(1437593406, 1)
(1437593414, 1)
(1437593417, 1)
(1437593422, 1)
(1437599127, 2)
(1437599128, 113)
(1437599129, 127)
(1437599130, 121)
(1437599131, 150)
(1437599132, 117)
(1437599133, 152)
(1437599134, 143)
(1437599135, 108)
(1437599136, 96)
(1437599137, 85)
(1437599138, 178)
(1437599139, 111)
(1437599140, 138)
(1437599141, 121)
(1437599142, 89)
(1437599143, 89)
(1437599144, 170)
(1437599145, 143)
(1437599146, 118)
(1437599147, 85)
(1437599148, 105)
(1437599149, 108)
(1437599150, 165)
(1437599151, 151)
(1437599152, 130)
(1437599153, 139)
(1437599154, 114)
(1437599155, 110)
(1437599156, 163)
(1437599157, 104)
(1437599158, 159)
(1437599159, 131)
(1437599160, 116)
(1437599161, 112)
(1437599162, 124)
(1437599163, 114)
(1437599164, 96)
(1437599165, 122)
(1437599166, 95)
(1437599167, 120)
(1437599168, 111)
(1437599169, 99)
(1437599170, 101)
(1437599171, 110)
(1437599172, 159)
(1437599173, 94)
(1437599174, 129)
(1437599175, 109)
(1437599176, 151)
(1437599177, 111)
(1437599178, 123)
(1437599179, 239)
(1437599180, 307)
(1437599181, 117)
(1437599182, 143)
(1437599183, 93)
(1437599184, 105)
(1437599185, 105)
(1437599186, 116)
(1437599187, 124)
(1437599188, 100)
(1437599189, 84)
(1437599190, 75)
(1437599191, 93)
(1437599192, 121)
(1437599193, 84)
(1437599194, 126)
(1437599195, 72)
(1437599196, 72)
(1437599197, 110)
(1437599198, 104)
(1437599199, 96)
(1437599200, 55)
(1437599201, 105)
(1437599202, 94)
(1437599203, 121)
(1437599204, 77)
(1437599205, 63)
(1437599206, 74)
(1437599207, 84)
(1437599208, 97)
(1437599209, 78)
(1437599210, 41)
(1437599211, 62)
(1437599212, 45)
(1437599213, 66)
(1437599214, 64)
(1437599215, 72)
(1437599216, 76)
(1437599217, 53)
(1437599218, 63)
(1437599219, 56)
(1437599220, 84)
(1437599221, 67)
(1437599222, 64)
(1437599223, 64)
(1437599224, 66)
(1437599225, 61)
(1437599226, 67)
(1437599227, 63)
(1437599228, 60)
(1437599229, 47)
(1437599230, 63)
(1437599231, 71)
(1437599232, 64)
(1437599233, 56)
(1437599234, 63)
(1437599235, 54)
(1437599236, 42)
(1437599237, 52)
(1437599238, 34)
(1437599239, 47)
(1437599240, 41)
(1437599241, 77)
(1437599242, 58)
(1437599243, 44)
(1437599244, 43)
(1437599245, 51)
(1437599246, 55)
(1437599247, 46)
(1437599248, 48)
(1437599249, 60)
(1437599250, 40)
(1437599251, 64)
(1437599252, 45)
(1437599253, 64)
(1437599254, 47)
(1437599255, 64)
(1437599256, 36)
(1437599257, 30)
(1437599258, 37)
(1437599259, 47)
(1437599260, 41)
(1437599261, 48)
(1437599262, 54)
(1437599263, 67)
(1437599264, 81)
(1437599265, 71)
(1437599266, 60)
(1437599267, 49)
(1437599268, 53)
(1437599269, 59)
(1437599270, 65)
(1437599271, 49)
(1437599272, 49)
(1437599273, 54)
(1437599274, 68)
(1437599275, 55)
(1437599276, 49)
(1437599277, 47)
(1437599278, 48)
(1437599279, 47)
(1437599280, 70)
(1437599281, 129)
(1437599282, 90)
(1437599283, 82)
(1437599284, 89)
(1437599285, 85)
(1437599286, 68)
(1437599287, 88)
(1437599288, 74)
(1437599289, 97)
(1437599290, 67)
(1437599291, 97)
(1437599292, 90)
(1437599293, 76)
(1437599294, 78)
(1437599295, 81)
(1437599296, 95)
(1437599297, 79)
(1437599298, 75)
(1437599299, 73)
(1437599300, 82)
(1437599301, 81)
(1437599302, 59)
(1437599303, 95)
(1437599304, 90)
(1437599305, 84)
(1437599306, 85)
(1437599307, 99)
(1437599308, 102)
(1437599309, 87)
(1437599310, 88)
(1437599311, 95)
(1437599312, 110)
(1437599313, 89)
(1437599314, 117)
(1437599315, 84)
(1437599316, 91)
(1437599317, 79)
(1437599318, 78)
(1437599319, 88)
(1437599320, 103)
(1437599321, 95)
(1437599322, 67)
(1437599323, 98)
(1437599324, 107)
(1437599325, 109)
(1437599326, 124)
(1437599327, 99)
(1437599328, 78)
(1437599329, 101)
(1437599330, 82)
(1437599331, 81)
(1437599332, 81)
(1437599333, 88)
(1437599334, 67)
(1437599335, 53)
(1437599336, 57)
(1437599337, 70)
(1437599338, 69)
(1437599339, 68)
(1437599340, 76)
(1437599341, 82)
(1437599342, 87)
(1437599343, 80)
(1437599344, 93)
(1437599345, 121)
(1437599346, 77)
(1437599347, 88)
(1437599348, 79)
(1437599349, 105)
(1437599350, 91)
(1437599351, 83)
(1437599352, 97)
(1437599353, 92)
(1437599354, 97)
(1437599355, 93)
(1437599356, 89)
(1437599357, 69)
(1437599358, 71)
